order_id,customer_id,city,category,product,amount,order_date,status
ORD00000345,C000345,Hyderabad,Fashion,Shoes,"12,000",2024-02-15,Completed
ORD00000346,C000346,Pune,Home,Mixer,59983,2024-02-16,Completed
ORD00000347,C000347,Delhi,Fashion,TShirt,86261,2024-02-17,Completed
ORD00000348,C000348,Pune,Grocery,Rice,,2024-02-18,Completed
ORD00000349,C000349,Kolkata,Fashion,TShirt,79657,2024-02-19,Completed
ORD00000350,C000350,Pune,Grocery,Oil,38773,2024-02-20,Completed
ORD00000351,C000351,Bangalore,Electronics,Tablet,52684,2024/02/21,Completed
ORD00000352,C000352,Kolkata,Fashion,Shoes,62805,22/02/2024,Completed
ORD00000353,C000353,Bangalore,Fashion,Shoes,61616,2024-02-23,Completed
ORD00000354,C000354,Hyderabad,Electronics,Mobile,79183,2024-02-24,Completed
ORD00000355,C000355,Delhi,Grocery,Sugar,52636,2024-02-25,Completed
ORD00000356,C000356,Mumbai,Grocery,Oil,4795,2024-02-26,Completed
ORD00000357,C000357, pune ,Grocery,Sugar,87847,2024-02-27,Completed
ORD00000358,C000358,Bangalore,Fashion,Jeans,80774,2024-02-28,Completed
ORD00000359,C000359,Hyderabad,Grocery,Oil,649,2024-02-29,Completed
ORD00000360,C000360,Mumbai,Fashion,TShirt,78127,2024-01-01,Cancelled
ORD00000361,C000361,Kolkata,Electronics,Mobile,invalid,2024-01-02,Completed
ORD00000362,C000362,Hyderabad,Home,AirPurifier,88030,2024-01-03,Completed
ORD00000363,C000363,Bangalore,Home,Vacuum,30452,04/01/2024,Completed
ORD00000364,C000364,Delhi,Electronics,Mobile,7479,2024/01/05,Completed
ORD00000365,C000365,Bangalore,Electronics,Laptop,30615,2024-01-06,Completed
ORD00000366,C000366,Kolkata,Grocery,Sugar,70601,2024-01-07,Completed
ORD00000367,C000367,Bangalore,Electronics,Mobile,39979,2024-01-08,Completed
ORD00000368,C000368,Kolkata,Electronics,Laptop,"12,000",2024-01-09,Completed
ORD00000369,C000369,Delhi,Fashion,Shoes,50598,2024-01-10,Completed
ORD00000370,C000370,Mumbai,Home,Vacuum ,2770,2024-01-11,Completed
ORD00000371,C000371,Mumbai,Home,Mixer,46476,2024-01-12,Completed
ORD00000372,C000372,Mumbai, fashion ,Shoes,24180,2024-01-13,Completed
ORD00000373,C000373,Hyderabad,Electronics,Tablet,76120,2024-01-14,Completed
ORD00000374,C000374, hyderabad ,Grocery,Oil,74669,15/01/2024,Completed
ORD00000375,C000375,Kolkata,Home,Vacuum,15250,2024-01-16,Completed
ORD00000376,C000376,Bangalore,Fashion,TShirt,72074,2024-01-17,Completed
ORD00000377,C000377,Mumbai,Home,Vacuum,,2024/01/18,Completed
ORD00000378,C000378,Kolkata,Fashion,Jeans,68145,2024-01-19,Completed
ORD00000379,C000379,Pune,Electronics,Mobile,45740,2024-01-20,Completed
ORD00000380,C000380,Kolkata,Home,Mixer,invalid,2024-01-21,Cancelled
ORD00000381,C000381,Delhi,Fashion,Jeans,79839,2024-01-22,Completed
ORD00000382,C000382,Hyderabad,Fashion,TShirt,89367,2024-01-23,Completed
ORD00000383,C000383,Bangalore,Fashion,TShirt,3141,2024-01-24,Completed
ORD00000384,C000384,Hyderabad,Grocery,Sugar,76840,2024-01-25,Completed
ORD00000385,C000385,Delhi,Fashion,TShirt,51383,26/01/2024,Completed
ORD00000386,C000386,Bangalore,Grocery,Sugar,63950,2024-01-27,Completed
ORD00000387,C000387,Mumbai,Home,Mixer,23784,2024-01-28,Completed
ORD00000388,C000388,Hyderabad,Home,Vacuum,22828,invalid_date,Completed
ORD00000389,C000389,Mumbai,Grocery,Rice,70079,2024-01-30,Completed
ORD00000390,C000390,Hyderabad,Electronics,Tablet,28257,2024/01/31,Completed
ORD00000391,C000391, hyderabad ,Grocery,Oil,"12,000",2024-02-01,Completed
ORD00000392,C000392,Kolkata,Home,Mixer,2634,2024-02-02,Completed
ORD00000393,C000393,Hyderabad,Grocery,Sugar,56868,2024-02-03,Completed
ORD00000394,C000394,Bangalore,Home,AirPurifier,18786,2024-02-04,Completed
ORD00000395,C000395,Chennai,Home,Mixer,44774,2024-02-05,Completed
ORD00000396,C000396,Chennai,Electronics,Tablet,21661,06/02/2024,Completed
ORD00000397,C000397,Pune,Home,Mixer,78289,2024-02-07,Completed
ORD00000398,C000398,Bangalore,Fashion,Jeans,31048,2024-02-08,Completed
ORD00000399,C000399,Kolkata,Grocery,Oil,invalid,2024-02-09,Completed
ORD00000400,C000400,Pune,Fashion,Shoes,3415,2024-02-10,Cancelled
ORD00000401,C000401,Bangalore,Home,Vacuum,17595,2024-02-11,Completed
ORD00000402,C000402,Chennai,Home,Mixer,16825,2024-02-12,Completed
ORD00000403,C000403,Mumbai, fashion ,Jeans,18687,2024/02/13,Completed
ORD00000404,C000404,Chennai,Fashion,TShirt,74969,2024-02-14,Completed
ORD00000405,C000405,Pune,Fashion,TShirt,9648,2024-02-15,Completed
ORD00000406,C000406,Hyderabad,Grocery,Sugar,,2024-02-16,Completed
ORD00000407,C000407,Mumbai,Grocery,Sugar ,59147,17/02/2024,Completed
ORD00000408,C000408, delhi ,Electronics,Tablet,45237,2024-02-18,Completed
ORD00000409,C000409,Hyderabad,Electronics,Laptop,64453,2024-02-19,Completed
ORD00000410,C000410,Hyderabad,Home,Mixer,62042,2024-02-20,Completed
ORD00000411,C000411,Chennai,Electronics,Mobile,75614,2024-02-21,Completed
ORD00000412,C000412,Mumbai,Electronics,Mobile,42633,2024-02-22,Completed
ORD00000413,C000413,Hyderabad,Fashion,Jeans,19931,2024-02-23,Completed
ORD00000414,C000414,Mumbai,Home,Mixer,"12,000",2024-02-24,Completed
ORD00000415,C000415,Pune,Grocery,Oil,61026,2024-02-25,Completed
ORD00000416,C000416,Pune,Grocery,Rice,7940,2024/02/26,Completed
ORD00000417,C000417,Delhi,Home,Mixer,23287,2024-02-27,Completed
ORD00000418,C000418,Bangalore,Home,AirPurifier,invalid,28/02/2024,Completed
ORD00000419,C000419,Hyderabad,Home,AirPurifier,69744,2024-02-29,Completed
ORD00000420,C000420,Kolkata,Grocery,Oil,76154,2024-01-01,Cancelled
ORD00000421,C000421,Delhi,Grocery,Oil,1310,2024-01-02,Completed
ORD00000422,C000422,Chennai,Home,Mixer,73061,2024-01-03,Completed
ORD00000423,C000423,Chennai,Home,Mixer,88763,2024-01-04,Completed
ORD00000424,C000424,Pune,Grocery,Sugar,72921,2024-01-05,Completed
ORD00000425,C000425, chennai ,Fashion,TShirt,27093,2024-01-06,Completed
ORD00000426,C000426,Bangalore,Home,AirPurifier,40778,2024-01-07,Completed
ORD00000427,C000427,Hyderabad,Grocery,Sugar,52116,2024-01-08,Completed
ORD00000428,C000428,Bangalore,Electronics,Mobile,16502,2024-01-09,Completed
ORD00000429,C000429,Bangalore,Grocery,Rice,87956,10/01/2024,Completed
ORD00000430,C000430,Kolkata,Fashion,TShirt,61217,2024-01-11,Completed
ORD00000431,C000431,Bangalore,Grocery,Sugar,42567,2024-01-12,Completed
ORD00000432,C000432,Pune,Electronics,Laptop,21784,2024-01-13,Completed
ORD00000433,C000433,Bangalore,Electronics,Mobile,62262,2024-01-14,Completed
ORD00000434,C000434,Mumbai, fashion ,Jeans,37355,2024-01-15,Completed
ORD00000435,C000435,Chennai,Fashion,Shoes,,2024-01-16,Completed
ORD00000436,C000436,Mumbai,Electronics,Laptop,80970,2024-01-17,Completed
ORD00000437,C000437,Kolkata,Fashion,Shoes,invalid,2024-01-18,Completed
ORD00000438,C000438,Pune,Electronics,Mobile,53344,2024-01-19,Completed
ORD00000439,C000439,Chennai,Home,Mixer,52784,2024-01-20,Completed
ORD00000440,C000440,Bangalore,Home,Vacuum,24086,21/01/2024,Cancelled
ORD00000441,C000441,Delhi,Home,Mixer,61919,2024-01-22,Completed
ORD00000442,C000442, pune ,Electronics,Tablet,39653,2024/01/23,Completed
ORD00000443,C000443,Mumbai,Electronics,Mobile,4981,2024-01-24,Completed
ORD00000444,C000444,Kolkata,Electronics,Tablet ,12039,2024-01-25,Completed
ORD00000445,C000445,Bangalore,Fashion,Jeans,30352,2024-01-26,Completed
ORD00000446,C000446,Hyderabad,Fashion,Shoes,10007,2024-01-27,Completed
ORD00000447,C000447,Chennai,Electronics,Tablet,64111,2024-01-28,Completed
ORD00000448,C000448,Pune,Home,Mixer,17294,2024-01-29,Completed
ORD00000449,C000449,Chennai,Grocery,Sugar,21569,2024-01-30,Completed
ORD00000450,C000450,Delhi,Home,Mixer,18165,2024-01-31,Completed
ORD00000451,C000451,Delhi,Home,AirPurifier,34135,01/02/2024,Completed
ORD00000452,C000452,Chennai,Home,Vacuum,1336,2024-02-02,Completed
ORD00000453,C000453,Delhi,Electronics,Mobile,10091,2024-02-03,Completed
ORD00000454,C000454,Chennai,Home,Vacuum,47585,2024-02-04,Completed
ORD00000455,C000455,Pune,Fashion,Shoes,2972,2024/02/05,Completed
ORD00000456,C000456,Bangalore,Grocery,Oil,invalid,2024-02-06,Completed
ORD00000457,C000457,Pune,Fashion,Jeans,30911,2024-02-07,Completed
ORD00000458,C000458,Hyderabad,Fashion,TShirt,27332,2024-02-08,Completed
ORD00000459,C000459, pune ,Fashion,Shoes,29037,2024-02-09,Completed
ORD00000460,C000460,Chennai,Home,Vacuum,"12,000",2024-02-10,Cancelled
ORD00000461,C000461,Pune,Home,AirPurifier,30849,2024-02-11,Completed
ORD00000462,C000462,Pune,Electronics,Laptop,42924,12/02/2024,Completed
ORD00000463,C000463,Bangalore,Grocery,Rice,73823,2024-02-13,Completed
ORD00000464,C000464,Mumbai,Grocery,Sugar,,2024-02-14,Completed
ORD00000465,C000465,Hyderabad, fashion ,Shoes,65428,2024-02-15,Completed
ORD00000466,C000466,Hyderabad,Grocery,Sugar,26207,2024-02-16,Completed
ORD00000467,C000467,Pune,Electronics,Tablet,28707,2024-02-17,Completed
ORD00000468,C000468,Pune,Fashion,TShirt,55983,2024/02/18,Completed
ORD00000469,C000469,Kolkata,Home,Vacuum,22520,2024-02-19,Completed
ORD00000470,C000470,Hyderabad,Electronics,Mobile,57204,2024-02-20,Completed
ORD00000471,C000471,Pune,Fashion,TShirt,28394,2024-02-21,Completed
ORD00000472,C000472,Chennai,Home,Vacuum,88297,2024-02-22,Completed
ORD00000473,C000473,Chennai,Grocery,Rice,31392,23/02/2024,Completed
ORD00000474,C000474,Pune,Grocery,Rice,24077,2024-02-24,Completed
ORD00000475,C000475,Chennai,Fashion,Shoes,invalid,2024-02-25,Completed
ORD00000476,C000476, hyderabad ,Electronics,Tablet,18027,2024-02-26,Completed
ORD00000477,C000477,Delhi,Electronics,Laptop,7991,2024-02-27,Completed
ORD00000478,C000478,Hyderabad,Electronics,Tablet,69888,2024-02-28,Completed
ORD00000479,C000479,Chennai,Electronics,Tablet,23769,2024-02-29,Completed
ORD00000480,C000480,Kolkata,Home,Vacuum,32123,2024-01-01,Cancelled
ORD00000481,C000481,Hyderabad,Grocery,Rice ,32261,2024/01/02,Completed
ORD00000482,C000482,Kolkata,Fashion,TShirt,12227,2024-01-03,Completed
ORD00000483,C000483,Kolkata,Electronics,Tablet,"12,000",2024-01-04,Completed
ORD00000484,C000484,Hyderabad,Home,AirPurifier,31066,05/01/2024,Completed
ORD00000485,C000485,Pune,Grocery,Rice,55133,invalid_date,Completed
ORD00000486,C000486,Delhi,Electronics,Laptop,66320,2024-01-07,Completed
ORD00000487,C000487,Mumbai,Grocery,Oil,7700,2024-01-08,Completed
ORD00000488,C000488,Bangalore,Home,Mixer,13905,2024-01-09,Completed
ORD00000489,C000489,Hyderabad,Home,AirPurifier,43573,2024-01-10,Completed
ORD00000490,C000490,Hyderabad,Grocery,Oil,26773,2024-01-11,Completed
ORD00000491,C000491,Delhi,Home,Vacuum,78754,2024-01-12,Completed
ORD00000492,C000492,Chennai,Fashion,Shoes,82099,2024-01-13,Completed
ORD00000493,C000493, mumbai ,Grocery,Oil,,2024-01-14,Completed
ORD00000494,C000494,Kolkata,Home,Mixer,invalid,2024/01/15,Completed
ORD00000495,C000495,Mumbai,Electronics,Laptop,65046,16/01/2024,Completed
ORD00000496,C000496,Pune, home ,AirPurifier,62485,2024-01-17,Completed
ORD00000497,C000497,Hyderabad,Grocery,Sugar,60662,2024-01-18,Completed
ORD00000498,C000498,Delhi,Fashion,Jeans,73416,2024-01-19,Completed
ORD00000499,C000499,Pune,Home,Mixer,49032,2024-01-20,Completed
ORD00000500,C000500,Bangalore,Home,Mixer,36557,2024-01-21,Cancelled
ORD00000501,C000501,Bangalore,Electronics,Tablet,38774,2024-01-22,Completed
ORD00000502,C000502,Mumbai,Home,Mixer,52686,2024-01-23,Completed
ORD00000503,C000503,Bangalore,Electronics,Laptop,71095,2024-01-24,Completed
ORD00000504,C000504,Chennai,Home,Mixer,2494,2024-01-25,Completed
ORD00000505,C000505,Mumbai,Fashion,TShirt,70009,2024-01-26,Completed
ORD00000506,C000506,Chennai,Fashion,Jeans,"12,000",27/01/2024,Completed
ORD00000507,C000507,Delhi,Home,Vacuum,48531,2024/01/28,Completed
ORD00000508,C000508,Pune,Grocery,Rice,20343,2024-01-29,Completed
ORD00000509,C000509,Bangalore,Electronics,Mobile,32058,2024-01-30,Completed
ORD00000510,C000510, chennai ,Home,Vacuum,88362,2024-01-31,Completed
ORD00000511,C000511,Delhi,Grocery,Rice,46537,2024-02-01,Completed
ORD00000512,C000512,Hyderabad,Electronics,Laptop,39915,2024-02-02,Completed
ORD00000513,C000513,Chennai,Home,Mixer,invalid,2024-02-03,Completed
ORD00000514,C000514,Bangalore,Home,Mixer,78469,2024-02-04,Completed
ORD00000515,C000515,Mumbai,Home,AirPurifier,71604,2024-02-05,Completed
ORD00000516,C000516,Mumbai,Home,Vacuum,54135,2024-02-06,Completed
ORD00000517,C000517,Bangalore,Home,Mixer,41688,07/02/2024,Completed
ORD00000518,C000518,Delhi,Grocery,Sugar ,87939,2024-02-08,Completed
ORD00000519,C000519,Bangalore,Home,Vacuum,76439,2024-02-09,Completed
ORD00000520,C000520,Hyderabad,Electronics,Mobile,23053,2024/02/10,Cancelled
ORD00000521,C000521,Mumbai,Fashion,TShirt,56831,2024-02-11,Completed
ORD00000522,C000522,Hyderabad,Fashion,Shoes,,2024-02-12,Completed
ORD00000523,C000523,Pune,Electronics,Tablet,7915,2024-02-13,Completed
ORD00000524,C000524,Pune,Fashion,Shoes,4684,2024-02-14,Completed
ORD00000525,C000525,Mumbai,Electronics,Mobile,64717,2024-02-15,Completed
ORD00000526,C000526,Bangalore,Home,Vacuum,50422,2024-02-16,Completed
ORD00000527,C000527, chennai , fashion ,Shoes,56354,2024-02-17,Completed
ORD00000528,C000528,Mumbai,Home,Mixer,34659,18/02/2024,Completed
ORD00000529,C000529,Bangalore,Grocery,Rice,"12,000",2024-02-19,Completed
ORD00000530,C000530,Mumbai,Home,AirPurifier,5990,2024-02-20,Completed
ORD00000531,C000531,Chennai,Home,AirPurifier,22647,2024-02-21,Completed
ORD00000532,C000532,Mumbai,Grocery,Rice,invalid,2024-02-22,Completed
ORD00000533,C000533,Hyderabad,Home,Vacuum,34120,2024/02/23,Completed
ORD00000534,C000534,Pune,Grocery,Oil,73544,2024-02-24,Completed
ORD00000535,C000535,Kolkata,Fashion,TShirt,67933,2024-02-25,Completed
ORD00000536,C000536,Hyderabad,Electronics,Laptop,12839,2024-02-26,Completed
ORD00000537,C000537,Kolkata,Grocery,Rice,42555,2024-02-27,Completed
ORD00000538,C000538,Chennai,Electronics,Laptop,16554,2024-02-28,Completed
ORD00000539,C000539,Delhi,Grocery,Rice,14021,29/02/2024,Completed
ORD00000540,C000540,Hyderabad,Fashion,TShirt,71932,2024-01-01,Cancelled
ORD00000541,C000541,Mumbai,Fashion,Shoes,49204,2024-01-02,Completed
ORD00000542,C000542,Delhi,Grocery,Oil,12516,2024-01-03,Completed
ORD00000543,C000543,Mumbai,Home,Vacuum,51663,2024-01-04,Completed
ORD00000544,C000544, bangalore ,Grocery,Oil,49845,2024-01-05,Completed
ORD00000545,C000545,Hyderabad,Electronics,Mobile,23235,2024-01-06,Completed
ORD00000546,C000546,Pune,Fashion,Shoes,24815,2024/01/07,Completed
ORD00000547,C000547,Chennai,Grocery,Rice,5443,2024-01-08,Completed
ORD00000548,C000548,Mumbai,Home,AirPurifier,29518,2024-01-09,Completed
ORD00000549,C000549,Pune,Home,Mixer,10251,2024-01-10,Completed
ORD00000550,C000550,Pune,Home,AirPurifier,7578,11/01/2024,Completed
ORD00000551,C000551,Mumbai,Electronics,Laptop,invalid,2024-01-12,Completed
ORD00000552,C000552,Chennai,Electronics,Tablet,"12,000",2024-01-13,Completed
ORD00000553,C000553,Delhi,Fashion,TShirt,64845,2024-01-14,Completed
ORD00000554,C000554,Pune,Electronics,Laptop,31916,2024-01-15,Completed
ORD00000555,C000555,Kolkata,Electronics,Mobile ,8707,2024-01-16,Completed
ORD00000556,C000556,Hyderabad,Electronics,Laptop,3984,2024-01-17,Completed
ORD00000557,C000557,Bangalore,Home,Vacuum,77409,2024-01-18,Completed
ORD00000558,C000558,Kolkata, grocery ,Rice,47896,2024-01-19,Completed
ORD00000559,C000559,Mumbai,Home,AirPurifier,6681,2024/01/20,Completed
ORD00000560,C000560,Delhi,Fashion,Jeans,87752,2024-01-21,Cancelled
ORD00000561,C000561, hyderabad ,Fashion,Jeans,58862,22/01/2024,Completed
ORD00000562,C000562,Mumbai,Electronics,Tablet,5445,2024-01-23,Completed
ORD00000563,C000563,Mumbai,Electronics,Tablet,25832,2024-01-24,Completed
ORD00000564,C000564,Pune,Electronics,Tablet,44763,2024-01-25,Completed
ORD00000565,C000565,Kolkata,Electronics,Mobile,33611,2024-01-26,Completed
ORD00000566,C000566,Mumbai,Electronics,Mobile,52783,2024-01-27,Completed
ORD00000567,C000567,Bangalore,Home,AirPurifier,53546,2024-01-28,Completed
ORD00000568,C000568,Chennai,Fashion,Jeans,87259,2024-01-29,Completed
ORD00000569,C000569,Bangalore,Electronics,Tablet,86399,2024-01-30,Completed
ORD00000570,C000570,Hyderabad,Home,Mixer,invalid,2024-01-31,Completed
ORD00000571,C000571,Bangalore,Grocery,Sugar,17489,2024-02-01,Completed
ORD00000572,C000572,Chennai,Fashion,Shoes,74229,02/02/2024,Completed
ORD00000573,C000573,Chennai,Home,Vacuum,32779,2024-02-03,Completed
ORD00000574,C000574,Delhi,Grocery,Sugar,42606,2024-02-04,Completed
ORD00000575,C000575,Pune,Home,Mixer,"12,000",2024-02-05,Completed
ORD00000576,C000576,Pune,Home,Mixer,6155,2024-02-06,Completed
ORD00000577,C000577,Bangalore,Grocery,Sugar,35430,2024-02-07,Completed
ORD00000578,C000578, bangalore ,Fashion,Shoes,53713,2024-02-08,Completed
ORD00000579,C000579,Bangalore,Home,Mixer,78282,2024-02-09,Completed
ORD00000580,C000580,Bangalore,Home,Vacuum,,2024-02-10,Cancelled
ORD00000581,C000581,Delhi,Fashion,Jeans,54103,2024-02-11,Completed
ORD00000582,C000582,Bangalore,Fashion,Jeans,67797,invalid_date,Completed
ORD00000583,C000583,Kolkata,Fashion,Shoes,22076,13/02/2024,Completed
ORD00000584,C000584,Pune,Home,Vacuum,4291,2024-02-14,Completed
ORD00000585,C000585,Bangalore,Electronics,Mobile,9636,2024/02/15,Completed
ORD00000586,C000586,Delhi,Home,AirPurifier,19093,2024-02-16,Completed
ORD00000587,C000587,Delhi,Home,Vacuum,66111,2024-02-17,Completed
ORD00000588,C000588,Pune,Home,Mixer,30653,2024-02-18,Completed
ORD00000589,C000589,Hyderabad, fashion ,Jeans,invalid,2024-02-19,Completed
ORD00000590,C000590,Pune,Home,AirPurifier,38590,2024-02-20,Completed
ORD00000591,C000591,Bangalore,Electronics,Mobile,37381,2024-02-21,Completed
ORD00000592,C000592,Bangalore,Fashion,Jeans ,53392,2024-02-22,Completed
ORD00000593,C000593,Kolkata,Fashion,Shoes,69530,2024-02-23,Completed
ORD00000594,C000594,Mumbai,Electronics,Mobile,29142,24/02/2024,Completed
ORD00000595,C000595, pune ,Home,AirPurifier,71688,2024-02-25,Completed
ORD00000596,C000596,Bangalore,Grocery,Sugar,41318,2024-02-26,Completed
ORD00000597,C000597,Bangalore,Grocery,Sugar,7073,2024-02-27,Completed
ORD00000598,C000598,Pune,Fashion,Shoes,"12,000",2024/02/28,Completed
ORD00000599,C000599,Bangalore,Electronics,Laptop,41362,2024-02-29,Completed
ORD00000600,C000600,Delhi,Fashion,Shoes,28392,2024-01-01,Cancelled
ORD00000601,C000601,Chennai,Home,AirPurifier,40400,2024-01-02,Completed
ORD00000602,C000602,Kolkata,Fashion,Jeans,76086,2024-01-03,Completed
ORD00000603,C000603,Bangalore,Fashion,Shoes,87440,2024-01-04,Completed
ORD00000604,C000604,Kolkata,Fashion,Shoes,40474,2024-01-05,Completed
ORD00000605,C000605,Bangalore,Fashion,TShirt,65468,06/01/2024,Completed
ORD00000606,C000606,Chennai,Home,Vacuum,17251,2024-01-07,Completed
ORD00000607,C000607,Mumbai,Electronics,Mobile,80758,2024-01-08,Completed
ORD00000608,C000608,Mumbai,Fashion,Jeans,invalid,2024-01-09,Completed
ORD00000609,C000609,Chennai,Fashion,Shoes,,2024-01-10,Completed
ORD00000610,C000610,Kolkata,Home,AirPurifier,2596,2024-01-11,Completed
ORD00000611,C000611,Chennai,Home,Mixer,60006,2024/01/12,Completed
ORD00000612,C000612, hyderabad ,Electronics,Laptop,59082,2024-01-13,Completed
ORD00000613,C000613,Delhi,Home,Mixer,57551,2024-01-14,Completed
ORD00000614,C000614,Chennai,Grocery,Sugar,78040,2024-01-15,Completed
ORD00000615,C000615,Delhi,Fashion,Shoes,29633,2024-01-16,Completed
ORD00000616,C000616,Mumbai,Fashion,Shoes,5717,17/01/2024,Completed
ORD00000617,C000617,Pune,Fashion,Shoes,77962,2024-01-18,Completed
ORD00000618,C000618,Bangalore,Grocery,Sugar,69413,2024-01-19,Completed
ORD00000619,C000619,Bangalore,Fashion,TShirt,76268,2024-01-20,Completed
ORD00000620,C000620,Hyderabad, grocery ,Rice,38526,2024-01-21,Cancelled
ORD00000621,C000621,Bangalore,Fashion,TShirt,"12,000",2024-01-22,Completed
ORD00000622,C000622,Bangalore,Electronics,Tablet,22131,2024-01-23,Completed
ORD00000623,C000623,Kolkata,Home,Mixer,74953,2024-01-24,Completed
ORD00000624,C000624,Kolkata,Fashion,TShirt,5812,2024/01/25,Completed
ORD00000625,C000625,Pune,Electronics,Tablet,4196,2024-01-26,Completed
ORD00000626,C000626,Chennai,Home,AirPurifier,32019,2024-01-27,Completed
ORD00000627,C000627,Kolkata,Grocery,Sugar,invalid,28/01/2024,Completed
ORD00000628,C000628,Bangalore,Home,Mixer,15717,2024-01-29,Completed
ORD00000629,C000629, delhi ,Grocery,Oil ,75226,2024-01-30,Completed
ORD00000630,C000630,Bangalore,Home,Vacuum,77321,2024-01-31,Completed
ORD00000631,C000631,Mumbai,Grocery,Sugar,23104,2024-02-01,Completed
ORD00000632,C000632,Bangalore,Fashion,Jeans,62631,2024-02-02,Completed
ORD00000633,C000633,Delhi,Electronics,Tablet,6479,2024-02-03,Completed
ORD00000634,C000634,Mumbai,Home,Vacuum,79127,2024-02-04,Completed
ORD00000635,C000635,Kolkata,Electronics,Laptop,73016,2024-02-05,Completed
ORD00000636,C000636,Chennai,Grocery,Oil,31871,2024-02-06,Completed
ORD00000637,C000637,Pune,Electronics,Laptop,62053,2024/02/07,Completed
ORD00000638,C000638,Delhi,Grocery,Oil,,08/02/2024,Completed
ORD00000639,C000639,Chennai,Home,Mixer,46801,2024-02-09,Completed
ORD00000640,C000640,Chennai,Grocery,Oil,7358,2024-02-10,Cancelled
ORD00000641,C000641,Mumbai,Home,Mixer,22730,2024-02-11,Completed
ORD00000642,C000642,Pune,Home,AirPurifier,43205,2024-02-12,Completed
ORD00000643,C000643,Chennai,Grocery,Sugar,20953,2024-02-13,Completed
