order_id,customer_id,restaurant_id,restaurant_city,delivery_city,order_time,pickup_time,delivery_time,delivery_status,delivery_partner_id,order_amount,payment_mode,rating
O100178,C1574,R957,Mumbai,Delhi,2026-01-02 00:40:00,2026-01-02 01:01:00,2026-01-02 01:44:00,PICKED,D446,1760,CreditCard,
O100179,C8263,R544,Kolkata,Kolkata,2026-01-28 07:42:00,2026-01-28 08:08:00,2026-01-28 08:45:00,PICKED,D876,2072,UPI,
O100180,C7126,R176,Chennai,Bangalore,2026-01-11 19:19:00,2026-01-11 19:22:00,2026-01-11 19:13:00,PICKED,D856,1283,COD,
O100181,C6793,R813,Delhi,Chennai,2026-01-09 05:12:00,2026-01-09 05:35:00,2026-01-09 05:40:00,PICKED,D200,2282,UPI,
O100182,C7867,R245,Chennai,Mumbai,2026-01-08 06:03:00,2026-01-08 06:09:00,,CANCELLED,D913,588,CreditCard,
O100183,C6226,R183,Kolkata,Delhi,2026-01-03 10:47:00,2026-01-03 10:54:00,2026-01-03 11:37:00,PLACED,D744,1760,UPI,
O100184,C4979,R451,Mumbai,Bangalore,2026-01-11 17:57:00,2026-01-11 18:23:00,2026-01-11 19:03:00,PLACED,D647,,DebitCard,
O100185,C8083,R515,Chennai,Bangalore,2026-01-05 11:08:00,2026-01-05 11:11:00,2026-01-05 11:40:00,CANCELLED,D611,1705,UPI,
O100186,C5890,R476,Chennai,Hyderabad,2026-01-30 13:03:00,2026-01-30 13:22:00,2026-01-30 14:05:00,CANCELLED,D192,"3,785",COD,
O100187,C6613,R233,Mumbai,Chennai,16/01/2026 05:19:00,,2026-01-16 06:24:00,PLACED,D222,411,Wallet,
O100188,C8067,R309,Chennai,Hyderabad,2026-01-28 23:25:00,2026-01-28 23:50:00,2026-01-29 00:39:00,PLACED,D156,1022,UPI,
O100189,C6469,R268,Mumbai,Pune,2026-01-21 14:15:00,2026-01-21 14:16:00,2026-01-21 15:13:00,DELIVERED,D798,1356,Wallet,4.6
O100190,C5460,R804,Mumbai,Bangalore,2026-01-12 11:11:00,2026-01-12 11:22:00,2026-01-12 11:41:00,PICKED,D775,invalid,CreditCard,
O100191,C8700,R424,Hyderabad,Delhi,2026-01-18 01:41:00,2026-01-18 02:09:00,2026-01-18 03:02:00,PICKED,D218,1968,DebitCard,
O100192,C3518,R637,Delhi,Bangalore,2026-01-27 13:52:00,2026-01-27 14:08:00,2026-01-27 14:24:00,PLACED,D134,2068,COD,
O100193,C8622,R262,Bangalore,Delhi,2026-01-19 11:50:00,2026-01-19 11:56:00,2026-01-19 12:45:00,CANCELLED,D905,2246,Wallet,
O100194,C8113,R324,Pune,Pune,2026-01-31 12:55:00,2026-01-31 13:25:00,2026-01-31 14:11:00,PICKED,D842,1171,Wallet,
O100195,C2708,R544,Bangalore,Kolkata,2026-01-22 08:47:00,2026-01-22 09:06:00,,CANCELLED,D395,1615,Wallet,
O100196,C1389,R766,Mumbai,Mumbai,2026-01-17 05:32:00,2026-01-17 05:41:00,2026-01-17 06:40:00,PLACED,D485,1007,COD,
O100197,C8402,R857,Pune,Chennai,2026-01-08 06:33:00,2026-01-08 06:45:00,2026-01-08 07:21:00,PICKED,D876,907,UPI,
O100198,C9529,R597,Mumbai,Mumbai,2026-01-17 17:21:00,,2026-01-17 17:39:00,CANCELLED,D403,2210,Wallet,
O100199,C3852,R741,Mumbai,Hyderabad,2026-01-21 18:58:00,2026-01-21 19:10:00,2026-01-21 19:03:00,CANCELLED,D367,2126,CreditCard,
O100200,C5937,R638,Delhi,Pune,2026-01-04 02:23:00,2026-01-04 02:21:00,2026-01-04 03:14:00,PICKED,D210,1511,DebitCard,
O100201,C3483,R588,Delhi,Delhi,2026-01-23 10:42:00,2026-01-23 10:56:00,2026-01-23 11:15:00,PICKED,D769,1452,DebitCard,
O100202,C6263,R490,Chennai,Hyderabad,2026-01-09 12:31:00,2026-01-09 13:00:00,2026-01-09 12:50:00,DELIVERED,D254,2293,UPI,1.1
O100203,C3284,R439,Chennai,Pune,2026/01/16 01:55:00,2026-01-16 02:20:00,2026-01-16 03:15:00,PICKED,D899,1068,UPI,
O100204,C2009,R709,Pune,Hyderabad,03/02/2026 20:23:00,2026-02-03 20:46:00,2026-02-03 21:03:00,PLACED,D546,1783,DebitCard,
O100205,C8305,R338,Hyderabad,Delhi,2026-01-29 15:23:00,2026-01-29 15:45:00,2026-01-29 15:41:00,PLACED,D667,2189,UPI,
O100206,C4060,R363,Kolkata,Delhi,2026-01-04 01:34:00,2026-01-04 01:52:00,2026-01-04 02:12:00,DELIVERED,D661,2398,DebitCard,3.8
O100207,C3412,R841,Kolkata,Mumbai,2026-01-16 12:27:00,2026-01-16 12:50:00,2026-01-16 13:09:00,DELIVERED,D511,,UPI,3.5
O100208,C7303,R296,Pune,Pune,2026-01-06 12:05:00,2026-01-06 12:34:00,,PLACED,D958,1471,COD,
O100209,C5633,R873,Mumbai,Chennai,2026-01-22 18:30:00,,2026-01-22 19:29:00,CANCELLED,D523,invalid,Wallet,
O100210,C1413,R476,Kolkata,Kolkata,2026-01-12 03:54:00,2026-01-12 04:21:00,2026-01-12 04:27:00,PICKED,D855,1185,Wallet,
O100211,C7498,R758,Mumbai,Kolkata,2026-01-25 17:53:00,2026-01-25 18:10:00,2026-01-25 18:16:00,PICKED,D991,489,UPI,
O100212,C9805,R688,Hyderabad,Chennai,2026-01-12 09:20:00,2026-01-12 09:49:00,2026-01-12 09:40:00,PICKED,D796,928,CreditCard,
O100213,C1301,R767,Hyderabad,Mumbai,2026-01-17 05:53:00,2026-01-17 06:15:00,2026-01-17 06:31:00,PICKED,D703,2215,DebitCard,
O100214,C7412,R832,Bangalore,Hyderabad,2026-01-19 03:57:00,2026-01-19 03:52:00,2026-01-19 04:02:00,PLACED,D843,1934,COD,
O100215,C1860,R537,Chennai,Chennai,2026-01-30 01:39:00,2026-01-30 01:56:00,2026-01-30 02:28:00,PLACED,D775,1175,Wallet,
O100216,C2213,R558,Delhi,Pune,2026-01-21 17:58:00,2026-01-21 18:15:00,2026-01-21 18:49:00,PLACED,D481,888,Wallet,
O100217,C8404,R232,Mumbai,Hyderabad,2026-01-09 07:01:00,2026-01-09 07:03:00,2026-01-09 07:06:00,DELIVERED,D189,"5,185",DebitCard,1.9
O100218,C7640,R300,Delhi,Chennai,2026-01-20 23:05:00,2026-01-20 23:09:00,2026-01-20 23:17:00,DELIVERED,D916,1588,Wallet,4.0
O100219,C4625,R121,Chennai,Kolkata,2026-01-14 11:41:00,2026-01-14 11:42:00,2026-01-14 12:35:00,PLACED,D295,739,CreditCard,
O100220,C6211,R810,Chennai,Hyderabad,2026-01-28 00:22:00,,2026-01-28 01:47:00,PICKED,D875,2248,CreditCard,
O100221,C7739,R743,Mumbai,Hyderabad,14/01/2026 09:54:00,2026-01-14 10:01:00,,CANCELLED,D795,1252,UPI,
O100222,C9917,R908,Mumbai,Chennai,2026-01-17 09:21:00,2026-01-17 09:25:00,2026-01-17 10:25:00,DELIVERED,D683,1493,DebitCard,2.8
O100223,C7246,R687,Delhi,Delhi,2026-01-14 18:34:00,2026-01-14 18:42:00,2026-01-14 18:55:00,CANCELLED,D696,2033,CreditCard,
O100224,C8507,R983,Pune,Hyderabad,2026-01-15 10:55:00,2026-01-15 11:21:00,2026-01-15 11:35:00,CANCELLED,D241,1451,UPI,
O100225,C9967,R639,Bangalore,Pune,2026-01-07 09:50:00,2026-01-07 09:57:00,2026-01-07 10:02:00,PICKED,D368,1077,UPI,
O100226,C4121,R938,Pune,Mumbai,2026-01-22 16:42:00,2026-01-22 16:55:00,2026-01-22 17:42:00,PLACED,D841,2141,CreditCard,
O100227,C6644,R800,Pune,Mumbai,2026-01-12 19:55:00,2026-01-12 20:07:00,2026-01-12 20:56:00,PICKED,D853,387,UPI,
O100228,C6265,R445,Hyderabad,Chennai,2026-01-17 04:31:00,2026-01-17 04:26:00,2026-01-17 04:24:00,CANCELLED,D191,invalid,Wallet,
O100229,C4334,R501,Mumbai,Bangalore,2026-02-01 07:01:00,2026-02-01 07:24:00,2026-02-01 07:39:00,PICKED,D838,1151,Wallet,
O100230,C6763,R409,Bangalore,Bangalore,2026-01-22 20:06:00,2026-01-22 20:05:00,2026-01-22 20:33:00,CANCELLED,D903,,Wallet,
O100231,C2446,R659,Chennai,Mumbai,2026-01-12 01:59:00,,2026-01-12 02:51:00,PICKED,D239,2440,COD,
O100232,C9539,R628,Kolkata,Chennai,2026/01/03 16:26:00,2026-01-03 16:51:00,2026-01-03 16:41:00,CANCELLED,D852,2062,Wallet,
O100233,C2848,R447,Chennai,Delhi,2026-01-12 19:16:00,2026-01-12 19:25:00,2026-01-12 19:55:00,PLACED,D774,2492,DebitCard,
O100234,C6615,R154,Hyderabad,Delhi,2026-01-21 01:05:00,2026-01-21 01:12:00,,PLACED,D515,1859,DebitCard,
O100235,C1792,R110,Delhi,Hyderabad,2026-01-30 12:32:00,2026-01-30 12:33:00,2026-01-30 12:58:00,CANCELLED,D575,2428,UPI,
O100236,C1026,R181,Kolkata,Kolkata,2026-01-30 11:26:00,2026-01-30 11:31:00,2026-01-30 12:17:00,PLACED,D732,1913,COD,
O100237,C2116,R759,Mumbai,Delhi,2026-01-01 19:49:00,2026-01-01 19:52:00,2026-01-01 20:11:00,PICKED,D102,1614,UPI,
O100238,C9840,R237,Bangalore,Kolkata,02/02/2026 03:46:00,2026-02-02 03:48:00,2026-02-02 03:44:00,PICKED,D803,1732,Wallet,
O100239,C6444,R179,Chennai,Chennai,2026-01-14 19:21:00,2026-01-14 19:42:00,2026-01-14 19:59:00,PICKED,D186,222,UPI,
O100240,C2959,R992,Hyderabad,Delhi,2026-01-10 03:35:00,2026-01-10 03:30:00,2026-01-10 04:13:00,PICKED,D872,1134,CreditCard,
O100241,C7305,R650,Delhi,Kolkata,2026-02-04 22:10:00,2026-02-04 22:26:00,2026-02-04 22:37:00,DELIVERED,D152,916,UPI,2.7
O100242,C3379,R815,Delhi,Bangalore,2026-01-09 03:53:00,,2026-01-09 04:21:00,PLACED,D474,985,COD,
O100243,C1959,R556,Mumbai,Chennai,2026-01-03 06:12:00,2026-01-03 06:38:00,2026-01-03 07:18:00,PLACED,D672,1778,CreditCard,
O100244,C3232,R940,Hyderabad,Chennai,2026-01-02 06:36:00,2026-01-02 06:34:00,2026-01-02 06:47:00,DELIVERED,D390,1502,CreditCard,1.2
O100245,C3235,R990,Kolkata,Bangalore,2026-01-12 12:46:00,2026-01-12 13:00:00,2026-01-12 13:47:00,PICKED,D292,1775,UPI,
O100246,C8424,R684,Delhi,Pune,2026-02-01 14:53:00,2026-02-01 14:54:00,2026-02-01 15:48:00,PLACED,D654,1168,Wallet,
O100247,C3351,R280,Hyderabad,Bangalore,2026-01-07 08:50:00,2026-01-07 09:14:00,,CANCELLED,D316,invalid,CreditCard,
O100248,C8579,R584,Bangalore,Delhi,2026-01-14 22:04:00,2026-01-14 22:09:00,2026-01-14 22:34:00,PICKED,D932,"5,291",UPI,
O100249,C6342,R155,Bangalore,Delhi,2026-01-03 03:52:00,2026-01-03 04:14:00,2026-01-03 05:12:00,DELIVERED,D595,1138,COD,1.6
O100250,C9394,R311,Pune,Delhi,2026-01-31 18:25:00,2026-01-31 18:43:00,2026-01-31 18:55:00,DELIVERED,D204,1069,DebitCard,1.7
O100251,C9143,R165,Hyderabad,Hyderabad,2026-01-13 15:38:00,2026-01-13 15:38:00,2026-01-13 16:23:00,CANCELLED,D913,684,COD,
O100252,C3519,R173,Mumbai,Hyderabad,2026-01-15 12:12:00,2026-01-15 12:10:00,2026-01-15 13:07:00,PICKED,D883,306,UPI,
O100253,C7542,R742,Kolkata,Delhi,2026-01-09 20:32:00,,2026-01-09 21:13:00,DELIVERED,D658,,CreditCard,4.3
O100254,C9960,R215,Mumbai,Chennai,2026-01-28 02:24:00,2026-01-28 02:19:00,2026-01-28 02:27:00,PLACED,D585,2416,Wallet,
O100255,C6062,R184,Hyderabad,Chennai,01/01/2026 19:40:00,2026-01-01 20:08:00,2026-01-01 20:48:00,PLACED,D186,1345,COD,
O100256,C3058,R505,Bangalore,Bangalore,2026-02-01 21:39:00,2026-02-01 21:42:00,2026-02-01 22:25:00,DELIVERED,D839,482,UPI,1.7
O100257,C5470,R849,Bangalore,Mumbai,2026-01-08 17:32:00,2026-01-08 17:47:00,2026-01-08 18:13:00,PICKED,D132,2381,COD,
O100258,C3448,R444,Bangalore,Pune,2026-01-07 15:20:00,2026-01-07 15:30:00,2026-01-07 16:19:00,PLACED,D265,1617,COD,
O100259,C8318,R578,Bangalore,Chennai,2026-01-21 01:20:00,2026-01-21 01:42:00,2026-01-21 01:39:00,DELIVERED,D846,2125,DebitCard,2.5
O100260,C9239,R724,Delhi,Hyderabad,2026-01-25 11:54:00,2026-01-25 12:02:00,,DELIVERED,D498,1862,DebitCard,3.7
O100261,C8867,R697,Mumbai,Kolkata,2026/01/06 04:48:00,2026-01-06 04:52:00,2026-01-06 04:54:00,PLACED,D874,1304,Wallet,
O100262,C6743,R683,Bangalore,Pune,2026-01-21 22:43:00,2026-01-21 22:41:00,2026-01-21 22:42:00,PICKED,D178,217,CreditCard,
O100263,C7806,R517,Hyderabad,Bangalore,2026-01-31 04:36:00,2026-01-31 05:00:00,2026-01-31 05:01:00,PLACED,D903,886,COD,
O100264,C7352,R258,Mumbai,Delhi,2026-01-17 14:18:00,,2026-01-17 14:56:00,DELIVERED,D693,231,UPI,3.7
O100265,C6656,R595,Mumbai,Chennai,2026-01-03 21:18:00,2026-01-03 21:19:00,2026-01-03 21:57:00,CANCELLED,D569,1154,CreditCard,
O100266,C9223,R354,Hyderabad,Pune,2026-01-26 17:38:00,2026-01-26 17:41:00,2026-01-26 17:34:00,PICKED,D389,invalid,UPI,
O100267,C6042,R956,Kolkata,Delhi,2026-01-26 11:35:00,2026-01-26 12:00:00,2026-01-26 12:01:00,CANCELLED,D191,2426,DebitCard,
O100268,C9401,R186,Hyderabad,Pune,2026-01-19 18:59:00,2026-01-19 19:09:00,2026-01-19 19:37:00,PLACED,D587,603,Wallet,
O100269,C6169,R552,Hyderabad,Delhi,2026-02-01 11:39:00,2026-02-01 11:39:00,2026-02-01 11:58:00,PICKED,D249,2160,Wallet,
O100270,C7211,R663,Kolkata,Hyderabad,2026-01-12 05:28:00,2026-01-12 05:26:00,2026-01-12 06:06:00,PICKED,D464,1006,DebitCard,
O100271,C4407,R120,Pune,Delhi,2026-01-19 11:25:00,2026-01-19 11:49:00,2026-01-19 12:19:00,DELIVERED,D196,1745,DebitCard,2.1
O100272,C3558,R961,Kolkata,Delhi,30/01/2026 17:12:00,2026-01-30 17:28:00,2026-01-30 17:35:00,DELIVERED,D724,1771,UPI,2.3
O100273,C7744,R718,Bangalore,Hyderabad,2026-01-09 18:03:00,2026-01-09 18:00:00,,PLACED,D533,275,UPI,
O100274,C8427,R421,Mumbai,Chennai,2026-01-09 13:10:00,2026-01-09 13:22:00,2026-01-09 13:37:00,CANCELLED,D197,672,Wallet,
O100275,C9025,R737,Pune,Kolkata,2026-01-11 04:14:00,,2026-01-11 04:50:00,PICKED,D894,2374,Wallet,
O100276,C4065,R877,Chennai,Bangalore,2026-02-05 00:04:00,2026-02-05 00:15:00,2026-02-05 00:58:00,DELIVERED,D809,,UPI,1.3
O100277,C2101,R187,Pune,Hyderabad,2026-01-10 07:52:00,2026-01-10 08:12:00,2026-01-10 08:37:00,CANCELLED,D466,1360,UPI,
O100278,C8310,R874,Hyderabad,Bangalore,2026-01-17 11:04:00,2026-01-17 11:26:00,2026-01-17 11:36:00,PLACED,D991,1641,DebitCard,
O100279,C9009,R767,Pune,Bangalore,2026-01-11 08:23:00,2026-01-11 08:48:00,2026-01-11 09:41:00,CANCELLED,D685,"9,133",DebitCard,
O100280,C4819,R215,Delhi,Hyderabad,2026-01-21 12:16:00,2026-01-21 12:15:00,2026-01-21 12:20:00,PICKED,D278,1156,UPI,
O100281,C2041,R252,Chennai,Bangalore,2026-01-24 18:35:00,2026-01-24 18:33:00,2026-01-24 19:01:00,DELIVERED,D878,1271,Wallet,1.6
O100282,C9778,R916,Delhi,Bangalore,2026-01-16 09:16:00,2026-01-16 09:28:00,2026-01-16 09:22:00,PLACED,D459,1230,DebitCard,
O100283,C7724,R667,Delhi,Chennai,2026-01-25 02:19:00,2026-01-25 02:29:00,2026-01-25 03:16:00,PICKED,D537,704,UPI,
O100284,C8732,R622,Mumbai,Chennai,2026-01-09 23:56:00,2026-01-10 00:16:00,2026-01-10 01:07:00,DELIVERED,D314,1098,Wallet,2.6
O100285,C1432,R946,Mumbai,Kolkata,2026-01-20 01:09:00,2026-01-20 01:09:00,2026-01-20 01:41:00,CANCELLED,D230,invalid,COD,
O100286,C2697,R893,Hyderabad,Mumbai,2026-01-25 05:44:00,,,PICKED,D102,1952,DebitCard,
O100287,C8183,R778,Chennai,Mumbai,2026-01-22 16:44:00,2026-01-22 17:03:00,2026-01-22 17:36:00,CANCELLED,D692,640,COD,
O100288,C8473,R176,Kolkata,Hyderabad,2026-01-04 21:05:00,2026-01-04 21:30:00,2026-01-04 22:04:00,DELIVERED,D711,907,UPI,1.4
O100289,C3992,R324,Delhi,Mumbai,03/01/2026 02:14:00,2026-01-03 02:21:00,2026-01-03 02:21:00,CANCELLED,D845,1796,UPI,
O100290,C7915,R853,Mumbai,Kolkata,2026/01/25 06:21:00,2026-01-25 06:50:00,2026-01-25 07:05:00,PICKED,D360,1310,UPI,
O100291,C7795,R150,Mumbai,Chennai,2026-01-15 05:09:00,2026-01-15 05:15:00,2026-01-15 06:12:00,PICKED,D594,207,Wallet,
O100292,C3587,R414,Pune,Chennai,2026-02-01 08:35:00,2026-02-01 08:44:00,2026-02-01 08:47:00,PLACED,D599,2361,COD,
O100293,C7471,R197,Pune,Chennai,2026-02-03 21:43:00,2026-02-03 21:40:00,2026-02-03 22:40:00,PLACED,D910,325,CreditCard,
O100294,C5597,R420,Hyderabad,Bangalore,2026-01-02 23:02:00,2026-01-02 23:20:00,2026-01-03 00:06:00,PLACED,D198,1036,CreditCard,
O100295,C3459,R953,Hyderabad,Bangalore,2026-01-30 07:28:00,2026-01-30 07:47:00,2026-01-30 07:42:00,PLACED,D500,528,CreditCard,
O100296,C5619,R663,Pune,Kolkata,2026-01-17 13:28:00,2026-01-17 13:48:00,2026-01-17 14:44:00,DELIVERED,D946,388,COD,1.3
O100297,C9757,R122,Hyderabad,Delhi,2026-01-27 16:48:00,,2026-01-27 16:42:00,CANCELLED,D875,874,DebitCard,
O100298,C3291,R789,Delhi,Kolkata,2026-01-08 10:52:00,2026-01-08 10:48:00,2026-01-08 10:41:00,PLACED,D991,1296,COD,
O100299,C2104,R619,Pune,Kolkata,2026-01-01 21:53:00,2026-01-01 21:53:00,,PLACED,D202,,Wallet,
O100300,C3056,R616,Kolkata,Kolkata,2026-01-23 14:56:00,2026-01-23 15:00:00,2026-01-23 15:08:00,PICKED,D628,241,UPI,
O100301,C8164,R285,Kolkata,Bangalore,2026-01-17 09:45:00,2026-01-17 10:01:00,2026-01-17 09:55:00,PICKED,D330,1450,Wallet,
O100302,C4293,R687,Hyderabad,Hyderabad,2026-02-03 18:37:00,2026-02-03 19:00:00,2026-02-03 19:10:00,PLACED,D679,575,CreditCard,
O100303,C4830,R942,Bangalore,Chennai,2026-01-26 18:31:00,2026-01-26 18:28:00,2026-01-26 18:44:00,PLACED,D977,481,UPI,
O100304,C9557,R647,Kolkata,Bangalore,2026-01-26 05:50:00,2026-01-26 05:45:00,2026-01-26 05:54:00,PLACED,D447,invalid,COD,
O100305,C3308,R680,Delhi,Kolkata,2026-01-03 04:54:00,2026-01-03 05:19:00,2026-01-03 05:31:00,DELIVERED,D222,1961,DebitCard,4.2
O100306,C9034,R615,Pune,Bangalore,07/01/2026 06:56:00,2026-01-07 07:10:00,2026-01-07 07:36:00,DELIVERED,D139,1287,Wallet,1.8
O100307,C3288,R534,Chennai,Bangalore,2026-01-13 12:07:00,2026-01-13 12:05:00,2026-01-13 12:51:00,PLACED,D577,421,CreditCard,
O100308,C8751,R152,Delhi,Hyderabad,2026-01-11 17:13:00,,2026-01-11 18:06:00,DELIVERED,D981,1043,DebitCard,3.7
O100309,C8222,R718,Hyderabad,Bangalore,2026-01-17 10:40:00,2026-01-17 10:38:00,2026-01-17 10:55:00,PICKED,D675,348,CreditCard,
O100310,C8763,R704,Pune,Chennai,2026-01-30 03:14:00,2026-01-30 03:31:00,2026-01-30 04:20:00,DELIVERED,D333,"3,798",CreditCard,4.1
O100311,C2598,R924,Pune,Kolkata,2026-01-21 10:43:00,2026-01-21 11:11:00,2026-01-21 11:06:00,DELIVERED,D744,1876,Wallet,3.2
O100312,C4100,R540,Mumbai,Kolkata,2026-01-08 15:28:00,2026-01-08 15:56:00,,CANCELLED,D669,2327,COD,
O100313,C3166,R640,Delhi,Kolkata,2026-01-15 11:09:00,2026-01-15 11:39:00,2026-01-15 12:26:00,PLACED,D321,2355,UPI,
O100314,C1845,R774,Hyderabad,Kolkata,2026-01-09 23:54:00,2026-01-10 00:09:00,2026-01-10 00:43:00,DELIVERED,D402,699,CreditCard,2.5
O100315,C2616,R464,Delhi,Hyderabad,2026-02-03 21:59:00,2026-02-03 22:03:00,2026-02-03 22:08:00,DELIVERED,D102,1873,DebitCard,3.8
O100316,C3559,R956,Bangalore,Delhi,2026-01-04 18:04:00,2026-01-04 18:14:00,2026-01-04 19:05:00,CANCELLED,D908,534,Wallet,
O100317,C9957,R551,Mumbai,Mumbai,2026-02-01 18:43:00,2026-02-01 18:56:00,2026-02-01 18:56:00,CANCELLED,D296,1998,CreditCard,
O100318,C9153,R528,Mumbai,Mumbai,2026-01-14 09:25:00,2026-01-14 09:49:00,2026-01-14 10:04:00,DELIVERED,D868,2042,UPI,3.2
O100319,C1010,R800,Pune,Mumbai,2026/01/23 10:26:00,,2026-01-23 11:16:00,DELIVERED,D363,538,COD,2.4
O100320,C1491,R629,Delhi,Delhi,2026-01-19 16:58:00,2026-01-19 17:02:00,2026-01-19 17:07:00,CANCELLED,D515,362,COD,
O100321,C5802,R336,Mumbai,Mumbai,2026-01-05 13:44:00,2026-01-05 13:51:00,2026-01-05 14:30:00,CANCELLED,D601,1449,DebitCard,
O100322,C8489,R179,Delhi,Delhi,2026-01-25 19:34:00,2026-01-25 19:42:00,2026-01-25 19:33:00,CANCELLED,D475,,Wallet,
O100323,C3163,R650,Kolkata,Hyderabad,20/01/2026 15:11:00,2026-01-20 15:35:00,2026-01-20 15:43:00,CANCELLED,D593,invalid,COD,
O100324,C3101,R924,Hyderabad,Pune,2026-01-17 18:00:00,2026-01-17 17:55:00,2026-01-17 18:21:00,CANCELLED,D138,1143,DebitCard,
O100325,C1508,R538,Mumbai,Hyderabad,2026-01-15 04:10:00,2026-01-15 04:24:00,,PLACED,D526,2082,DebitCard,
O100326,C4587,R650,Delhi,Delhi,2026-02-02 08:40:00,2026-02-02 09:07:00,2026-02-02 09:50:00,PLACED,D846,1404,UPI,
O100327,C5727,R918,Delhi,Chennai,2026-01-01 15:27:00,2026-01-01 15:55:00,2026-01-01 16:22:00,CANCELLED,D471,2409,COD,
O100328,C5149,R226,Hyderabad,Kolkata,2026-02-01 13:19:00,2026-02-01 13:27:00,2026-02-01 14:22:00,CANCELLED,D317,898,CreditCard,
O100329,C5700,R371,Bangalore,Hyderabad,2026-01-26 06:51:00,2026-01-26 06:46:00,2026-01-26 07:26:00,CANCELLED,D719,1754,DebitCard,
O100330,C6069,R764,Kolkata,Delhi,2026-01-29 00:20:00,,2026-01-29 00:48:00,PLACED,D786,2044,UPI,
O100331,C1165,R897,Kolkata,Mumbai,2026-01-15 07:36:00,2026-01-15 07:44:00,2026-01-15 08:02:00,DELIVERED,D761,1528,UPI,3.5
O100332,C6411,R724,Mumbai,Mumbai,2026-01-29 20:10:00,2026-01-29 20:18:00,2026-01-29 20:34:00,PICKED,D743,2107,Wallet,
O100333,C8584,R865,Bangalore,Chennai,2026-01-05 18:19:00,2026-01-05 18:23:00,2026-01-05 19:15:00,CANCELLED,D628,788,CreditCard,
O100334,C7058,R341,Delhi,Pune,2026-01-19 11:03:00,2026-01-19 11:24:00,2026-01-19 12:04:00,CANCELLED,D132,554,CreditCard,
O100335,C6345,R649,Mumbai,Delhi,2026-02-01 06:41:00,2026-02-01 07:07:00,2026-02-01 07:42:00,CANCELLED,D117,2461,UPI,
O100336,C3878,R918,Pune,Bangalore,2026-01-17 16:36:00,2026-01-17 16:49:00,2026-01-17 16:43:00,CANCELLED,D649,2238,Wallet,
O100337,C5533,R594,Kolkata,Chennai,2026-02-03 18:53:00,2026-02-03 18:52:00,2026-02-03 18:51:00,PLACED,D340,211,DebitCard,
O100338,C9397,R212,Delhi,Delhi,2026-01-07 10:54:00,2026-01-07 11:01:00,,DELIVERED,D764,277,CreditCard,4.7
O100339,C9200,R160,Hyderabad,Kolkata,2026-01-30 01:35:00,2026-01-30 02:05:00,2026-01-30 02:44:00,DELIVERED,D299,2090,UPI,4.8
O100340,C7740,R768,Bangalore,Hyderabad,31/01/2026 21:55:00,2026-01-31 21:55:00,2026-01-31 21:49:00,PLACED,D137,647,UPI,
O100341,C1133,R417,Hyderabad,Chennai,2026-01-12 12:16:00,,2026-01-12 13:07:00,DELIVERED,D504,"7,283",CreditCard,4.9
O100342,C9738,R833,Pune,Hyderabad,2026-01-25 06:34:00,2026-01-25 06:32:00,2026-01-25 06:40:00,CANCELLED,D476,invalid,CreditCard,
O100343,C7406,R498,Kolkata,Hyderabad,2026-02-04 12:05:00,2026-02-04 12:26:00,2026-02-04 13:13:00,DELIVERED,D565,2143,COD,3.2
O100344,C7609,R855,Bangalore,Kolkata,2026-02-02 10:25:00,2026-02-02 10:39:00,2026-02-02 10:44:00,CANCELLED,D692,1724,Wallet,
O100345,C5249,R375,Hyderabad,Pune,2026-01-19 20:11:00,2026-01-19 20:41:00,2026-01-19 21:29:00,CANCELLED,D103,,UPI,
O100346,C1652,R616,Mumbai,Bangalore,2026-01-31 19:21:00,2026-01-31 19:32:00,2026-01-31 20:17:00,PICKED,D964,650,DebitCard,
O100347,C8884,R254,Pune,Pune,2026-01-12 07:20:00,2026-01-12 07:46:00,2026-01-12 08:15:00,DELIVERED,D842,651,DebitCard,1.8
O100348,C7823,R203,Hyderabad,Mumbai,2026/02/03 05:48:00,2026-02-03 06:12:00,2026-02-03 06:37:00,DELIVERED,D763,749,CreditCard,2.7
O100349,C5236,R520,Mumbai,Mumbai,2026-01-11 03:29:00,2026-01-11 03:44:00,2026-01-11 03:54:00,PLACED,D744,1576,COD,
O100350,C3079,R535,Chennai,Bangalore,2026-01-11 20:14:00,2026-01-11 20:18:00,2026-01-11 20:47:00,CANCELLED,D538,1280,CreditCard,
O100351,C1057,R951,Delhi,Kolkata,2026-01-20 00:12:00,2026-01-20 00:08:00,,PICKED,D701,722,DebitCard,
O100352,C2673,R515,Mumbai,Pune,2026-01-12 18:54:00,,2026-01-12 19:24:00,DELIVERED,D993,1623,Wallet,2.9
O100353,C6942,R994,Pune,Pune,2026-01-09 22:07:00,2026-01-09 22:05:00,2026-01-09 22:16:00,DELIVERED,D647,1078,COD,1.4
O100354,C4525,R162,Pune,Mumbai,2026-01-13 15:11:00,2026-01-13 15:16:00,2026-01-13 16:02:00,CANCELLED,D760,2400,UPI,
O100355,C8774,R102,Mumbai,Bangalore,2026-01-06 05:10:00,2026-01-06 05:36:00,2026-01-06 06:20:00,PICKED,D701,1040,Wallet,
O100356,C2018,R578,Kolkata,Hyderabad,2026-01-30 05:26:00,2026-01-30 05:38:00,2026-01-30 05:51:00,PICKED,D871,404,Wallet,
